date,areaMunKm,areaUcKm,uc,uf,municipio
11/09/2018,0.2262,0,,PA,Ruropolis
11/09/2018,0.1452,0,,PA,Uruara
11/09/2018,0.0822,0,,PA,Senador Jose Porfirio
20/05/2019,0.0862,0,,MT,Cotriguaçu
11/09/2018,0.0683,0,,PA,Sao Felix do Xingu
24/08/2019,0.2042,0,,PA,Portel
24/08/2019,0.0679,0,,PA,Altamira
24/08/2019,0.1344,0,,PA,Altamira
24/08/2019,0.0952,0,,PA,Altamira
24/08/2019,0.1187,0,,PA,Altamira
24/08/2019,0.0674,0,,PA,Altamira
24/08/2019,0.2227,0,,PA,Breu Branco
24/08/2019,0.135,0,,PA,Breu Branco
24/08/2019,0.0771,0,,PA,Altamira
24/08/2019,0.1674,0,,PA,Altamira
24/08/2019,0.1412,0,,PA,Altamira
24/08/2019,0.0943,0,,PA,Senador Jose Porfirio
20/05/2019,0.0886,0,,MT,Aripuana
24/08/2019,0.1963,0,,PA,Portel
24/08/2019,0.3186,0,,PA,Anapu
24/08/2019,0.1361,0,,PA,Anapu
24/08/2019,0.0967,0,,PA,Anapu
24/08/2019,0.3609,0,,PA,Anapu
24/08/2019,0.1005,0,,PA,Anapu
24/08/2019,0.0676,0,,PA,Anapu
24/08/2019,0.1239,0,,PA,Anapu
24/08/2019,0.0989,0,,PA,Anapu
24/08/2019,0.1023,0,,PA,Anapu
24/08/2019,0.3823,0,,PA,Anapu
24/08/2019,0.0981,0,,PA,Anapu
24/08/2019,0.1326,0,,PA,Anapu
24/08/2019,0.0872,0,,PA,Anapu
24/08/2019,0.0002,0,,PA,Senador Jose Porfirio
24/08/2019,0.1243,0,,PA,Anapu
24/08/2019,0.3654,0,,PA,Anapu
24/08/2019,0.165,0,,PA,Anapu
24/08/2019,0.1287,0,,PA,Anapu
11/09/2018,0.2815,0,,PA,Sao Felix do Xingu
24/08/2019,0.1269,0,,PA,Sao Felix do Xingu
24/08/2019,0.0948,0,,PA,Anapu
24/08/2019,0.1228,0,,PA,Anapu
24/08/2019,0.0676,0,,PA,Anapu
24/08/2019,0.0662,0,,PA,Anapu
24/08/2019,0.1364,0,,PA,Senador Jose Porfirio
24/08/2019,0.0655,0,,PA,Anapu
24/08/2019,0.097,0,,PA,Anapu
24/08/2019,0.1134,0,,PA,Anapu
24/08/2019,0.0819,0,,PA,Sao Felix do Xingu
24/08/2019,0.3876,0,,PA,Sao Felix do Xingu
24/08/2019,0.1549,0,,PA,Sao Felix do Xingu
24/08/2019,0.2053,0,,PA,Sao Felix do Xingu
11/09/2018,0.4337,0,,PA,Maraba
24/08/2019,0.1135,0,,PA,Senador Jose Porfirio
24/08/2019,0.0911,0,,PA,Portel
24/08/2019,0.0879,0,,PA,Anapu
24/08/2019,0.0645,0,,PA,Anapu
24/08/2019,0.2486,0,,PA,Senador Jose Porfirio
24/08/2019,0.124,0,,PA,Senador Jose Porfirio
24/08/2019,0.2029,0,,PA,Anapu
24/08/2019,0.1784,0,,PA,Portel
24/08/2019,0.1203,0,,PA,Portel
24/08/2019,0.0636,0,,PA,Sao Felix do Xingu
24/08/2019,0.1555,0,,PA,Anapu
24/08/2019,0.1642,0,,PA,Anapu
24/08/2019,0.2328,0,,PA,Anapu
11/09/2018,0.0656,0,,PA,Ruropolis
24/08/2019,0.0787,0,,PA,Sao Felix do Xingu
24/08/2019,0.2313,0,,PA,Sao Felix do Xingu
24/08/2019,0.1626,0,,PA,Sao Felix do Xingu
24/08/2019,0.4136,0,,PA,Anapu
24/08/2019,0.5165,0,,PA,Pacaja
24/08/2019,0.2394,0,,PA,Pacaja
24/08/2019,0.1778,0,,PA,Pacaja
24/08/2019,0.1073,0,,PA,Pacaja
24/08/2019,0.1567,0,,PA,Portel
24/08/2019,0.0858,0,,PA,Anapu
24/08/2019,0.0728,0,,PA,Sao Felix do Xingu
24/08/2019,0.1624,0,,PA,Sao Felix do Xingu
24/08/2019,0.0776,0,,PA,Sao Felix do Xingu
24/08/2019,0.1671,0,,PA,Sao Felix do Xingu
24/08/2019,0.0835,0,,PA,Sao Felix do Xingu
24/08/2019,0.1084,0,,PA,Sao Felix do Xingu
24/08/2019,0.1206,0,,PA,Sao Felix do Xingu
24/08/2019,0.2386,0,,PA,Sao Felix do Xingu
24/08/2019,0.1075,0,,PA,Sao Felix do Xingu
24/08/2019,0.0758,0,,PA,Sao Felix do Xingu
24/08/2019,0.0859,0,,PA,Sao Felix do Xingu
24/08/2019,0.1386,0,,PA,Sao Felix do Xingu
24/08/2019,0.2193,0,,PA,Sao Felix do Xingu
11/09/2018,0.1072,0,,PA,Curua
11/09/2018,0.7502,0,,PA,Ruropolis
11/09/2018,0.1764,0,,PA,Sao Felix do Xingu
11/09/2018,0.2065,0,,PA,Sao Felix do Xingu
24/08/2019,0.2148,0,,PA,Sao Felix do Xingu
24/08/2019,0.0872,0,,PA,Sao Felix do Xingu
24/08/2019,0.1024,0,,PA,Sao Felix do Xingu
24/08/2019,0.106,0,,PA,Sao Felix do Xingu
24/08/2019,0.093,0,,PA,Sao Felix do Xingu
24/08/2019,0.0635,0,,PA,Sao Felix do Xingu
24/08/2019,0.1082,0,,PA,Sao Felix do Xingu
24/08/2019,0.5402,0,,PA,Tucuma
24/08/2019,0.0885,0,,PA,Sao Felix do Xingu
24/08/2019,0.2437,0,,PA,Sao Felix do Xingu
24/08/2019,0.3434,0,,PA,Sao Felix do Xingu
11/09/2018,0.1488,0,,PA,obidos
24/08/2019,0.215,0,,PA,Prainha
24/08/2019,0.1322,0,,PA,Prainha
24/08/2019,0.1221,0,,PA,Prainha
24/08/2019,0.1058,0,,PA,Prainha
24/08/2019,0.0867,0,,PA,Prainha
24/08/2019,0.1103,0,,PA,Prainha
11/09/2018,0.1785,0,,PA,Ruropolis
24/08/2019,0.0919,0,,PA,Altamira
13/09/2018,0.1171,0,,MT,Rondolandia
11/09/2018,0.1595,0,,PA,Santarem
11/09/2018,0.4212,0,,PA,Ruropolis
11/09/2018,0.1147,0,,PA,Aveiro
20/05/2019,0.3722,0,,MT,Aripuana
13/09/2018,0.5075,0,,RO,Cujubim
11/09/2018,0.8123,0,,PA,Trairao
11/09/2018,0.4977,0,,PA,Placas
24/08/2019,0.0638,0,,PA,Sao Felix do Xingu
24/08/2019,0.0932,0,,PA,Altamira
11/09/2018,0.2474,0,,PA,Sao Felix do Xingu
24/08/2019,0.1511,0,,PA,Altamira
24/08/2019,0.0778,0,,PA,Santarem
11/09/2018,0.084,0,,PA,Senador Jose Porfirio
17/11/2018,0.1192,0,,PA,Portel
24/08/2019,0.0647,0,,PA,Prainha
24/08/2019,0.1457,0,,PA,Sao Felix do Xingu
24/08/2019,0.1818,0,,PA,Brasil Novo
13/09/2018,0.3772,0,,AM,Canutama
17/11/2018,0.3071,0,,PA,Pacaja
15/10/2018,0.1028,0,,PA,Oriximina
24/08/2019,0.2035,0,,PA,Almeirim
24/08/2019,0.0769,0,,PA,Brasil Novo
24/08/2019,0.1821,0,,PA,Sao Felix do Xingu
24/08/2019,0.1899,0,,PA,Sao Felix do Xingu
24/08/2019,0.2055,0,,PA,Uruara
24/08/2019,0.1045,0,,PA,Santarem
24/08/2019,0.1075,0,,PA,Uruara
24/08/2019,0.0792,0,,PA,Santarem
24/08/2019,0.0719,0,,PA,Santarem
24/08/2019,0.1542,0,,PA,Sao Felix do Xingu
24/08/2019,0.1567,0,,PA,Sao Felix do Xingu
24/08/2019,0.2003,0,,PA,Sao Felix do Xingu
24/08/2019,0.0802,0,,PA,Prainha
24/08/2019,0.0907,0,,PA,Altamira
24/08/2019,0.0877,0,,PA,Altamira
24/08/2019,0.0638,0,,PA,Prainha
24/08/2019,0.1755,0,,PA,Senador Jose Porfirio
24/08/2019,0.0823,0,,PA,Prainha
24/08/2019,0.1053,0,,PA,Prainha
24/08/2019,0.1577,0,,PA,Prainha
24/08/2019,0.0707,0,,PA,Almeirim
24/08/2019,0.0749,0,,PA,Altamira
24/08/2019,0.1626,0,,PA,Altamira
24/08/2019,0.1146,0,,PA,Altamira
24/08/2019,0.0877,0,,PA,Altamira
24/08/2019,0.0792,0,,PA,Medicilandia
24/08/2019,0.2686,0,,PA,Altamira
24/08/2019,0.092,0,,PA,Medicilandia
24/08/2019,0.1377,0,,PA,Almeirim
24/08/2019,0.0789,0,,PA,Uruara
24/08/2019,0.0997,0,,PA,Medicilandia
24/08/2019,0.4404,0,,PA,Medicilandia
24/08/2019,0.068,0,,PA,Medicilandia
24/08/2019,0.2372,0,,PA,Medicilandia
24/08/2019,0.0676,0,,PA,Medicilandia
24/08/2019,0.0783,0,,PA,Medicilandia
24/08/2019,0.0836,0,,PA,Almeirim
24/08/2019,0.0625,0,,PA,Almeirim
24/08/2019,0.2101,0,,PA,Sao Felix do Xingu
24/08/2019,0.1317,0,,PA,Almeirim
24/08/2019,0.2371,0,,PA,Sao Felix do Xingu
12/07/2019,0.2311,0,,PA,Sao Felix do Xingu
24/08/2019,0.1467,0,,PA,Sao Felix do Xingu
17/11/2018,0.1482,0,,PA,Pacaja
24/08/2019,0.3956,0,,PA,Sao Felix do Xingu
20/02/2019,0.3589,0,,PA,Sao Felix do Xingu
17/11/2018,0.3685,0,,PA,Pacaja
24/08/2019,0.1566,0,,PA,Almeirim
24/08/2019,0.1215,0,,PA,Uruara
24/08/2019,0.0774,0,,PA,Uruara
24/08/2019,0.0771,0,,PA,Uruara
24/08/2019,0.2836,0,,PA,Uruara
24/08/2019,0.1148,0,,PA,Sao Felix do Xingu
24/08/2019,0.0968,0,,PA,Sao Felix do Xingu
24/08/2019,0.3064,0,,PA,Medicilandia
24/08/2019,0.0901,0,,PA,Uruara
24/08/2019,0.3514,0,,PA,Medicilandia
24/08/2019,0.0809,0,,PA,Uruara
24/08/2019,0.3275,0,,PA,Medicilandia
17/11/2018,0.0793,0,,PA,Anapu
24/08/2019,0.1026,0,,PA,Uruara
24/08/2019,0.1461,0,,PA,Medicilandia
24/08/2019,0.1289,0,,PA,Medicilandia
24/08/2019,0.0813,0,,PA,Uruara
24/08/2019,0.1692,0,,PA,Uruara
24/08/2019,0.1464,0,,PA,Uruara
24/08/2019,0.0931,0,,PA,Uruara
24/08/2019,0.4596,0,,PA,Sao Felix do Xingu
24/08/2019,0.0671,0,,PA,Sao Felix do Xingu
24/08/2019,0.1954,0,,PA,Altamira
24/08/2019,0.0726,0,,PA,Medicilandia
12/07/2019,0.1389,0,,PA,Sao Felix do Xingu
12/07/2019,0.1459,0,,PA,Sao Felix do Xingu
17/11/2018,0.0713,0,,PA,Pacaja
24/08/2019,0.2691,0,,PA,Uruara
24/08/2019,0.0697,0,,PA,Uruara
24/08/2019,0.0157,0,,PA,Altamira
24/08/2019,0.1442,0,,PA,Uruara
24/08/2019,0.2014,0,,PA,Uruara
24/08/2019,0.2082,0,,PA,Uruara
24/08/2019,0.0743,0,,PA,Uruara
24/08/2019,0.1123,0,,PA,Uruara
24/08/2019,0.1356,0,,PA,Uruara
24/08/2019,0.3195,0,,PA,Uruara
24/08/2019,0.0674,0,,PA,Uruara
24/08/2019,1.5085,0,,PA,Uruara
24/08/2019,0.1147,0,,PA,Uruara
24/08/2019,0.2825,0,,PA,Uruara
24/08/2019,0.4698,0,,PA,Uruara
24/08/2019,0.0887,0,,PA,Uruara
24/08/2019,0.0907,0,,PA,Uruara
24/08/2019,0.1108,0,,PA,Medicilandia
24/08/2019,0.0955,0,,PA,Medicilandia
24/08/2019,0.7185,0,,PA,Altamira
24/08/2019,0.0356,0,,PA,Uruara
24/08/2019,0.3662,0,,PA,Altamira
24/08/2019,0.0863,0,,PA,Altamira
24/08/2019,0.0834,0,,PA,Altamira
24/08/2019,0.1545,0,,PA,Altamira
24/08/2019,0.0976,0,,PA,Altamira
24/08/2019,0.0973,0,,PA,Altamira
24/08/2019,0.3897,0,,PA,Altamira
24/08/2019,0.3806,0,,PA,Altamira
24/08/2019,0.0706,0,,PA,Altamira
24/08/2019,0.1093,0,,PA,Altamira
24/08/2019,0.0871,0,,PA,Altamira
24/08/2019,0.2675,0,,PA,Sao Felix do Xingu
24/08/2019,0.3929,0,,PA,Sao Felix do Xingu
24/08/2019,0.1389,0.1389,PARQUE NACIONAL DA SERRA DO PARDO,PA,Sao Felix do Xingu
24/08/2019,0.1441,0,,PA,Sao Felix do Xingu
24/08/2019,0.1763,0,,PA,Sao Felix do Xingu
24/08/2019,0.2709,0,,PA,Sao Felix do Xingu
24/08/2019,0.2568,0,,PA,Sao Felix do Xingu
24/08/2019,0.0789,0,,PA,Uruara
24/08/2019,0.1077,0,,PA,Uruara
24/08/2019,0.0999,0,,PA,Sao Felix do Xingu
24/08/2019,0.1217,0,,PA,Sao Felix do Xingu
24/08/2019,0.2416,0,,PA,Sao Felix do Xingu
17/11/2018,0.0888,0,,PA,Pacaja
24/08/2019,0.3013,0,,PA,Uruara
24/08/2019,0.1181,0,,PA,Uruara
24/08/2019,0.0707,0,,PA,Uruara
24/08/2019,0.096,0,,PA,Uruara
24/08/2019,0.365,0,,PA,Sao Felix do Xingu
13/09/2018,0.4011,0,,RO,Machadinho D'oeste
17/11/2018,0.1073,0,,PA,Anapu
24/08/2019,0.0715,0,,PA,Sao Felix do Xingu
24/08/2019,0.1053,0,,PA,Sao Felix do Xingu
24/08/2019,0.0693,0,,PA,Sao Felix do Xingu
24/08/2019,0.1051,0,,PA,Sao Felix do Xingu
24/08/2019,0.1236,0,,PA,Sao Felix do Xingu
24/08/2019,0.0651,0,,PA,Sao Felix do Xingu
24/08/2019,0.0764,0,,PA,Sao Felix do Xingu
24/08/2019,0.0926,0,,PA,Sao Felix do Xingu
24/08/2019,0.1213,0,,PA,Uruara
24/08/2019,0.0712,0,,PA,Uruara
24/08/2019,0.0881,0,,PA,Uruara
24/08/2019,0.0906,0,,PA,Uruara
16/06/2019,0.3654,0,,PA,Sao Felix do Xingu
06/05/2019,0.359,0,,PA,Sao Felix do Xingu
24/08/2019,0.1296,0,,PA,Altamira
24/08/2019,0.3792,0,,PA,Altamira
24/08/2019,0.2075,0,,PA,Uruara
24/08/2019,0.1342,0,,PA,Sao Felix do Xingu
24/08/2019,0.1431,0,,PA,Uruara
24/08/2019,0.3515,0,,PA,Uruara
24/08/2019,0.1324,0,,PA,Uruara
24/08/2019,0.0899,0,,PA,Uruara
12/08/2019,1.1678,0,,PA,Sao Felix do Xingu
12/08/2019,0.1229,0,,PA,Sao Felix do Xingu
12/07/2019,0.7334,0,,PA,Sao Felix do Xingu
24/08/2019,0.1107,0,,PA,Sao Felix do Xingu
24/08/2019,0.1158,0,,PA,Sao Felix do Xingu
24/08/2019,0.2214,0,,PA,Sao Felix do Xingu
24/08/2019,0.3291,0,,PA,Sao Felix do Xingu
24/08/2019,1.7967,0,,PA,Sao Felix do Xingu
24/08/2019,0.1956,0,,PA,Sao Felix do Xingu
17/11/2018,0.2106,0,,PA,Anapu
24/08/2019,0.1453,0,,PA,Sao Felix do Xingu
24/08/2019,0.1003,0,,PA,Sao Felix do Xingu
24/08/2019,0.3461,0,,PA,Sao Felix do Xingu
24/08/2019,0.6572,0,,PA,Sao Felix do Xingu
24/08/2019,0.2394,0,,PA,Altamira
24/08/2019,0.0906,0,,PA,Sao Felix do Xingu
24/08/2019,0.0803,0,,PA,Sao Felix do Xingu
24/08/2019,0.1342,0,,PA,Altamira
24/08/2019,0.0944,0,,PA,Altamira
24/08/2019,0.118,0,,PA,Altamira
24/08/2019,0.0863,0,,PA,Sao Felix do Xingu
24/08/2019,0.0854,0,,PA,Sao Felix do Xingu
24/08/2019,0.1332,0,,PA,Uruara
24/08/2019,0.14,0,,PA,Uruara
24/08/2019,0.1078,0,,PA,Uruara
24/08/2019,0.1284,0,,PA,Uruara
24/08/2019,0.0986,0,,PA,Uruara
24/08/2019,0.1898,0,,PA,Uruara
24/08/2019,0.0918,0,,PA,Sao Felix do Xingu
24/08/2019,0.1199,0,,PA,Sao Felix do Xingu
24/08/2019,0.0953,0,,PA,Placas
24/08/2019,0.4043,0,,PA,Uruara
24/08/2019,0.1063,0,,PA,Placas
24/08/2019,0.0863,0,,PA,Placas
24/08/2019,0.1042,0,,PA,Placas
24/08/2019,0.109,0,,PA,Uruara
24/08/2019,0.3155,0,,PA,Uruara
24/08/2019,0.1004,0,,PA,Placas
24/08/2019,0.0795,0,,PA,Uruara
24/08/2019,0.0903,0,,PA,Uruara
24/08/2019,0.5375,0,,PA,Altamira
17/11/2018,0.143,0,,PA,Pacaja
17/11/2018,0.0998,0,,PA,Pacaja
24/08/2019,0.0964,0,,PA,Sao Felix do Xingu
24/08/2019,0.1867,0,,PA,Sao Felix do Xingu
24/08/2019,0.0642,0,,PA,Sao Felix do Xingu
24/08/2019,0.0824,0,,PA,Altamira
24/08/2019,0.0662,0,,PA,Altamira
24/08/2019,0.0937,0,,PA,Altamira
24/08/2019,1.2185,0,,PA,Altamira
24/08/2019,0.254,0,,PA,Uruara
17/11/2018,0.0879,0,,PA,Pacaja
13/10/2018,0.1148,0,,PA,Alenquer
24/08/2019,0.2896,0,,PA,Altamira
24/08/2019,0.3122,0,,PA,Altamira
24/08/2019,0.4922,0,,PA,Altamira
24/08/2019,0.0826,0,,PA,Altamira
24/08/2019,0.0794,0,,PA,Altamira
24/08/2019,0.1492,0,,PA,Uruara
24/08/2019,0.4171,0,,PA,Altamira
24/08/2019,0.0894,0,,PA,Altamira
24/08/2019,0.1735,0,,PA,Altamira
24/08/2019,0.0712,0,,PA,Altamira
24/08/2019,0.1951,0,,PA,Altamira
24/08/2019,0.0779,0,,PA,Altamira
24/08/2019,0.0673,0,,PA,Uruara
24/08/2019,0.0715,0,,PA,Sao Felix do Xingu
24/08/2019,0.0651,0,,PA,Sao Felix do Xingu
13/10/2018,0.1184,0,,PA,obidos
13/10/2018,0.2261,0,,PA,obidos
24/08/2019,4.3079,0,,PA,Sao Felix do Xingu
24/08/2019,0.1411,0,,PA,Uruara
24/08/2019,0.0761,0,,PA,Uruara
24/08/2019,0.1412,0,,PA,Altamira
24/08/2019,0.1348,0,,PA,Uruara
24/08/2019,0.2593,0,,PA,Sao Felix do Xingu
24/08/2019,0.0878,0,,PA,Altamira
24/08/2019,0.2133,0,,PA,Altamira
13/10/2018,0.1202,0,,PA,obidos
24/08/2019,0.1606,0,,PA,Altamira
24/08/2019,0.1704,0,,PA,Altamira
24/08/2019,0.1199,0,,PA,Altamira
24/08/2019,0.2608,0,,PA,Altamira
24/08/2019,0.0262,0,,PA,Altamira
24/08/2019,0.1717,0,,PA,Altamira
24/08/2019,0.1946,0,,PA,Altamira
24/08/2019,0.1488,0,,PA,Altamira
13/10/2018,0.1164,0,,PA,Alenquer
13/10/2018,0.1401,0,,PA,obidos
24/08/2019,0.0719,0,,PA,Altamira
24/08/2019,0.0824,0,,PA,Altamira
24/08/2019,0.146,0,,PA,Altamira
24/08/2019,0.0921,0,,PA,Altamira
24/08/2019,0.1166,0,,PA,Monte Alegre
24/08/2019,0.0841,0,,PA,Monte Alegre
24/08/2019,0.0662,0,,PA,Monte Alegre
24/08/2019,0.2454,0,,PA,Santarem
24/08/2019,0.0631,0,,PA,obidos
24/08/2019,0.0947,0,,PA,Aveiro
24/08/2019,0.0721,0,,PA,Aveiro
24/08/2019,0.1214,0,,PA,Aveiro
24/08/2019,0.1941,0,,PA,Aveiro
24/08/2019,0.1315,0,,PA,Itaituba
24/08/2019,0.0693,0,,PA,Itaituba
24/08/2019,0.1705,0,,PA,Aveiro
24/08/2019,0.1906,0,,PA,Aveiro
24/08/2019,0.0905,0,,PA,Aveiro
24/08/2019,0.1895,0,,PA,Itaituba
24/08/2019,0.2265,0,,PA,Alenquer
24/08/2019,0.1132,0,,PA,Aveiro
24/08/2019,0.0888,0,,PA,Santarem
24/08/2019,0.399,0,,PA,Aveiro
13/10/2018,0.1189,0,,PA,obidos
24/08/2019,0.2429,0,,PA,Santarem
24/08/2019,0.1043,0,,PA,Aveiro
24/08/2019,0.114,0,,PA,Aveiro
24/08/2019,0.554,0,,PA,Belterra
24/08/2019,0.12,0,,PA,Aveiro
24/08/2019,0.1024,0,,PA,Aveiro
24/08/2019,0.2309,0,,PA,Aveiro
24/08/2019,0.0874,0,,PA,Trairao
24/08/2019,0.8772,0,,PA,Trairao
24/08/2019,0.1729,0,,PA,Aveiro
24/08/2019,0.0709,0,,PA,Placas
24/08/2019,0.0979,0,,PA,Placas
24/08/2019,0.0689,0,,PA,Placas
24/08/2019,0.1266,0,,PA,Placas
24/08/2019,0.0988,0,,PA,Placas
24/08/2019,0.2794,0,,PA,Placas
24/08/2019,0.1202,0,,PA,Placas
24/08/2019,0.0847,0,,PA,Placas
24/08/2019,0.0865,0,,PA,Placas
24/08/2019,0.1283,0,,PA,Placas
24/08/2019,0.1001,0,,PA,Placas
24/08/2019,0.1177,0,,PA,Placas
24/08/2019,0.0684,0,,PA,Trairao
24/08/2019,0.0933,0,,PA,Ruropolis
24/08/2019,0.0663,0,,PA,Placas
24/08/2019,0.1086,0,,PA,Placas
24/08/2019,0.0878,0,,PA,Ruropolis
24/08/2019,0.2207,0,,PA,Trairao
13/10/2018,0.1053,0,,PA,obidos
13/10/2018,0.0706,0,,PA,obidos
24/08/2019,0.1429,0,,PA,Ruropolis
24/08/2019,0.0985,0,,PA,Placas
24/08/2019,0.3691,0,,PA,Placas
24/08/2019,0.0633,0,,PA,Placas
24/08/2019,0.2261,0,,PA,Ruropolis
09/08/2019,0.2211,0,,PA,Ruropolis
24/08/2019,0.1711,0,,PA,Placas
13/10/2018,0.0885,0,,PA,Curua
24/08/2019,0.1064,0,,PA,Placas
24/08/2019,0.1327,0,,PA,Placas
24/08/2019,0.0652,0,,PA,Ruropolis
24/08/2019,0.1108,0,,PA,Altamira
24/08/2019,0.1283,0,,PA,Ruropolis
24/08/2019,0.1737,0,,PA,Ruropolis
24/08/2019,0.1821,0,,PA,Altamira
24/08/2019,0.0992,0,,PA,Altamira
24/08/2019,0.1924,0,,PA,Placas
24/08/2019,0.2556,0,,PA,Ruropolis
24/08/2019,0.5254,0,,PA,Ruropolis
24/08/2019,0.4493,0,,PA,Trairao
24/08/2019,0.1062,0,,PA,Ruropolis
24/08/2019,0.0755,0,,PA,Placas
24/08/2019,0.1525,0,,PA,Ruropolis
24/08/2019,0.1649,0,,PA,Itaituba
24/08/2019,0.0644,0,,PA,Ruropolis
24/08/2019,0.0725,0,,PA,Ruropolis
24/08/2019,0.1354,0,,PA,Ruropolis
24/08/2019,0.1935,0,,PA,Ruropolis
24/08/2019,0.0626,0,,PA,Placas
24/08/2019,0.0803,0,,PA,Placas
24/08/2019,0.1145,0,,PA,Ruropolis
24/08/2019,0.661,0,,PA,Ruropolis
13/10/2018,0.0828,0,,PA,obidos
24/08/2019,0.1028,0,,PA,Trairao
24/08/2019,0.1058,0,,PA,Trairao
24/08/2019,0.1194,0,,PA,Cumaru do Norte
24/08/2019,0.0991,0,,PA,Placas
24/08/2019,0.1656,0,,PA,Placas
24/08/2019,0.0652,0,,PA,Placas
24/08/2019,0.1331,0,,PA,Itaituba
24/08/2019,0.0854,0,,PA,Placas
24/08/2019,0.0809,0,,PA,Placas
24/08/2019,0.0814,0,,PA,Placas
24/08/2019,0.1569,0,,PA,Altamira
24/08/2019,0.1399,0,,PA,Trairao
24/08/2019,0.1148,0,,PA,Trairao
24/08/2019,0.0834,0,,PA,Trairao
24/08/2019,0.4322,0,,PA,Trairao
24/08/2019,0.1572,0,,PA,Trairao
24/08/2019,0.093,0,,PA,Trairao
24/08/2019,0.8087,0,,PA,Trairao
24/08/2019,0.084,0,,PA,Trairao
24/08/2019,0.0964,0,,PA,Trairao
24/08/2019,0.0776,0,,PA,Trairao
24/08/2019,0.0772,0,,PA,Trairao
24/08/2019,0.1108,0,,PA,Placas
24/08/2019,0.0771,0,,PA,Ruropolis
24/08/2019,0.0964,0,,PA,Placas
24/08/2019,0.0707,0,,PA,Placas
24/08/2019,0.3609,0,,PA,Placas
24/08/2019,0.0723,0,,PA,Placas
24/08/2019,0.0784,0,,PA,Placas
24/08/2019,0.0702,0,,PA,Placas
24/08/2019,0.1391,0,,PA,Placas
13/10/2018,0.1337,0,,PA,Curua
24/08/2019,0.2029,0,,PA,Altamira
13/10/2018,0.11,0,,PA,Curua
24/08/2019,0.5417,0,,PA,Jacareacanga
24/08/2019,0.1352,0,,PA,Itaituba
24/08/2019,0.2924,0,,PA,Itaituba
24/08/2019,0.4766,0,,PA,Itaituba
24/08/2019,0.0918,0,,PA,Itaituba
24/08/2019,0.2585,0,,PA,Itaituba
24/08/2019,0.2071,0,,PA,Itaituba
24/08/2019,0.0953,0,,PA,Itaituba
18/08/2019,0.8248,0,,PA,Itaituba
29/07/2019,0.4017,0,,PA,Itaituba
24/08/2019,0.0805,0,,PA,Itaituba
24/08/2019,0.2141,0,,PA,Itaituba
24/08/2019,0.0866,0,,PA,Novo Progresso
24/08/2019,0.1978,0,,PA,Altamira
24/08/2019,0.1557,0,,PA,Itaituba
24/08/2019,0.1816,0,,PA,Altamira
24/08/2019,0.1005,0,,PA,Itaituba
24/08/2019,0.1374,0,,PA,Itaituba
24/08/2019,0.0703,0,,PA,Novo Progresso
13/10/2018,0.1055,0,,PA,obidos
24/08/2019,0.179,0,,PA,Novo Progresso
24/08/2019,0.1291,0,,PA,Novo Progresso
13/10/2018,0.1743,0,,PA,Curua
13/10/2018,0.0749,0,,PA,obidos
24/08/2019,0.122,0,,PA,Novo Progresso
13/10/2018,0.0699,0,,PA,obidos
13/10/2018,0.0818,0,,PA,obidos
13/10/2018,0.0738,0,,PA,obidos
13/10/2018,0.0733,0,,PA,Curua
13/10/2018,0.0874,0,,PA,obidos
24/08/2019,0.103,0,,PA,Novo Progresso
24/08/2019,0.1509,0,,PA,Aveiro
13/10/2018,0.1085,0,,PA,obidos
24/08/2019,0.1182,0,,PA,Novo Progresso
24/08/2019,0.0675,0,,PA,Novo Progresso
13/10/2018,0.1833,0,,PA,obidos
24/08/2019,0.0801,0,,PA,Novo Progresso
24/08/2019,0.1248,0,,PA,Itaituba
24/08/2019,0.1958,0,,PA,Altamira
13/10/2018,0.1213,0,,PA,Curua
13/10/2018,0.0805,0,,PA,obidos
13/10/2018,0.096,0,,PA,obidos
29/09/2018,0.0977,0,,PA,Senador Jose Porfirio
25/10/2018,0.9664,0,,PA,Anapu
25/10/2018,0.0951,0,,PA,Portel
25/10/2018,0.1286,0,,PA,Anapu
25/10/2018,0.3512,0,,PA,Sao Felix do Xingu
25/10/2018,0.3436,0,,PA,Porto de Moz
25/10/2018,0.2701,0,,PA,Pacaja
25/10/2018,0.1542,0,,PA,Pacaja
25/10/2018,0.1188,0,,PA,Sao Felix do Xingu
25/10/2018,0.0667,0,,PA,Sao Felix do Xingu
25/10/2018,0.181,0,,PA,Sao Felix do Xingu
25/10/2018,0.1564,0,,PA,Maraba
13/09/2018,0.1561,0,,RO,Machadinho D'oeste
13/09/2018,0.0679,0,,RO,Espigao D'oeste
28/09/2018,0.1309,0,,PA,Juruti
28/09/2018,0.1265,0,,PA,Almeirim
13/09/2018,0.1541,0,,RO,Ouro Preto do Oeste
28/09/2018,0.0896,0,,PA,Oriximina
28/09/2018,0.2389,0,,PA,Altamira
28/09/2018,0.1271,0,,PA,Curua
13/09/2018,0.1056,0,,RO,Cujubim
14/11/2018,0.0785,0,,PA,Medicilandia
14/11/2018,0.2912,0,,PA,Prainha
14/11/2018,0.1146,0,,PA,Altamira
24/08/2019,0.0644,0,,PA,Cumaru do Norte
24/08/2019,0.2459,0,,PA,Cumaru do Norte
18/08/2019,0.2098,0,,MT,Colider
14/11/2018,0.1108,0,,PA,Senador Jose Porfirio
14/11/2018,0.1623,0,,PA,Altamira
14/11/2018,1.1767,0,,PA,Medicilandia
