time,area,mun
2017,1.4130887188220291,BAGRE
2017,14.777122497080455,PORTO DE MOZ
2017,0.40415297424042174,TRACUATEUA
2017,4.158356857615338,ALVARÃES
2017,34.52953075559997,SENA MADUREIRA
2017,0.8967775680374122,PENALVA
2017,4.129068091425902,NOVA MARILÂNDIA
2017,11.929833633910487,ALTA FLORESTA
2017,1.010758532513015,MANAQUIRI
2017,27.05909225033298,FEIJÓ
2017,15.416209996280505,CAROEBE
2017,2.2991431397181286,TARTARUGALZINHO
2017,12.445387551436891,NOVA CANAÃ DO NORTE
2017,1.777999331664923,COLORADO DO OESTE
2017,2.470680254938706,GODOFREDO VIANA
2017,1.6471593298989606,MINISTRO ANDREAZZA
2017,65.94346443072754,PRAINHA
2017,4.185778339923922,TAPAUÁ
2017,1.8963644295537627,LARANJAL DO JARI
2017,19.80253917789953,BRASNORTE
2017,0.519123725840569,BACABEIRA
2017,2.0224854142963338,IRANDUBA
2017,25.739975681572762,CONFRESA
2017,0.1762308295116437,ARAGUAÍNA
2017,35.317364849890865,JACAREACANGA
2017,5.003955916138114,VALE DO PARAÍSO
2017,0.6054992827495761,GARRAFÃO DO NORTE
2017,0.11293803287669966,GOVERNADOR NUNES FREIRE
2017,2.863272747747265,MELGAÇO
2017,11.213684409513153,VISEU
2017,5.727136129747865,TEFÉ
2017,43.12100664708801,MOJU
2017,0.4844844132821687,IGARAPÉ-MIRI
2017,0.36951468441999163,PAU D'ARCO
2017,19.2893749765303,ALTA FLORESTA D'OESTE
2017,1.0121333402791024,VITÓRIA DO JARI
2017,9.764389565980165,SÃO MIGUEL DO GUAPORÉ
2017,121.60542299165955,NOVO REPARTIMENTO
2017,7.306447606518344,GUARANTÃ DO NORTE
2017,0.21162904469704497,QUATIPURU
2017,0.15913531303244968,SANTA BÁRBARA DO PARÁ
2017,33.77833059575368,OURO PRETO DO OESTE
2017,0.07089936521646381,COUTO MAGALHÃES
2017,0.6472337986671679,MACAPÁ
2017,20.710802869980068,ARIQUEMES
2017,0.06995236437071185,SÃO SEBASTIÃO DA BOA VISTA
2017,2.2708263175537393,ROLIM DE MOURA
2017,16.630991407243688,SANTA CRUZ DO XINGU
2017,4.342688363148256,PONTES E LACERDA
2017,126.5329408709265,NOVO ARIPUANÃ
